stok_kodu,dosya_adi,ana_gorsel_mi,sira_no
1700021,1700021_1.jpg,True,1
1700023,1700023_1.jpg,True,1
1700721,1700721_1.jpeg,True,1
1701013,1701013_1.jpg,True,1
1702010,1702010_1.jpg,True,1
1702012,1702012_1.jpg,True,1
1702015,1702015_1.jpg,True,1
1702020,1702020_1.jpg,True,1
1703012,1703012_1.jpg,True,1
1704008,1704008_1.jpg,True,1
1705007,1705007_1.jpg,True,1
1706006,1706006_1.jpg,True,1
1707009,1707009_1.jpg,True,1
1708014,1708014_1.jpg,True,1
1709008,1709008_1.jpg,True,1
1710010,1710010_1.jpg,True,1
1711015,1711015_1.jpg,True,1
1712019,1712019_1.jpg,True,1
1713016,1713016_1.jpg,True,1
1714015,1714015_1.jpg,True,1
1715012,1715012_1.jpg,True,1
1716015,1716015_1.jpg,True,1
1717017.5,1717017.5_1.jpg,True,1
1718015,1718015_1.jpg,True,1
1719025,1719025_1.jpg,True,1
1720020,1720020_1.jpg,True,1
1721010.7,1721010.7_1.jpeg,True,1
1721016,1721016_1.png,True,1
1722016,1722016_1.jpg,True,1
1723011,1723011_1.jpg,True,1
1724008,1724008_1.jpg,True,1
1725045,1725045_1.png,True,1
1726008,1726008_1.jpg,True,1
1727040,1727040_1.jpg,True,1
1728012,1728012_1.jpg,True,1
1728015,1728015_1.jpg,True,1
172907.5,172907.5_1.jpg,True,1
1730030,1730030_1.png,True,1
1731014,1731014_1.jpeg,True,1
1732040,1732040_1.png,True,1
1733040,1733040_1.png,True,1
1734040,1734040_1.png,True,1
1735050,1735050_1.png,True,1
1735050,1735050_2.png,False,2
1736030,1736030_1.png,True,1
1737043,1737043_1.png,True,1
1737063,1737063_1.png,True,1
1737075,1737075_1.png,True,1
1738015,1738015_1.png,True,1
1739,1739_1.jpg,True,1
1740015,1740015_1.png,True,1
1741023,1741023_1.jpeg,True,1
1741025,1741025_1.jpeg,True,1
1742021,1742021_1.png,True,1
1743010,1743010_1.png,True,1
1744040,1744040_1.jpeg,True,1
1745820,1745820_1.png,True,1
1746020,1746020_1.jpeg,True,1
1746023,1746023_1.jpeg,True,1
1746025,1746025_1.jpeg,True,1
1748910,1748910_1.jpeg,True,1
1749035,1749035_1.png,True,1
1750070,1750070_1.png,True,1
1751021,1751021_1.jpeg,True,1
1752023,1752023_1.png,True,1
1752025,1752025_1.png,True,1
1752723,1752723_1.jpeg,True,1
1753020,1753020_1.png,True,1
1754022,1754022_1.png,True,1
1755012,1755012_1.jpg,True,1
1755912,1755912_1.jpg,True,1
1756040,1756040_1.png,True,1
1756050,1756050_1.png,True,1
1757020,1757020_1.png,True,1
1758040,1758040_1.jpeg,True,1
1759018,1759018_1.png,True,1
1760018,1760018_1.png,True,1
1761005,1761005_1.png,True,1
1762050,1762050_1.png,True,1
1763010,1763010_1.png,True,1
1764009,1764009_1.png,True,1
1765715.4,1765715.4_1.png,True,1
1766010,1766010_1.png,True,1
1767616,1767616_1.png,True,1
1768033,1768033_1.png,True,1
1769015,1769015_1.jpeg,True,1
1769017,1769017_1.jpeg,True,1
1769022,1769022_1.jpeg,True,1
1770015,1770015_1.jpeg,True,1
1770017,1770017_1.jpeg,True,1
1770020,1770020_1.jpeg,True,1
1770022,1770022_1.jpeg,True,1
1770023,1770023_1.jpeg,True,1
1771014,1771014_1.png,True,1
1772017,1772017_1.jpeg,True,1
1773010,1773010_1.png,True,1
1774043,1774043_1.png,True,1
1775030,1775030_1.png,True,1
1775050,1775050_1.png,True,1
1775057,1775057_1.png,True,1
1776040,1776040_1.png,True,1
1777025,1777025_1.png,True,1
1778012,1778012_1.jpeg,True,1
1778015,1778015_1.jpeg,True,1
1778017,1778017_1.jpeg,True,1
1778020,1778020_1.jpeg,True,1
1778024,1778024_1.jpeg,True,1
1779910,1779910_1.png,True,1
1780020,1780020_1.jpeg,True,1
1780023,1780023_1.jpeg,True,1
1780720,1780720_1.jpg,True,1
1781017,1781017_1.jpeg,True,1
1781020,1781020_1.jpeg,True,1
1782009,1782009_1.jpg,True,1
1783015,1783015_1.jpeg,True,1
1783017,1783017_1.jpeg,True,1
1783020,1783020_1.jpeg,True,1
1783023,1783023_1.jpeg,True,1
1784023,1784023_1.jpeg,True,1
17859015,17859015_1.jpg,True,1
17859019,17859019_1.jpg,True,1
1786010.5,1786010.5_1.jpeg,True,1
1786012,1786012_1.jpeg,True,1
1786017,1786017_1.jpeg,True,1
1786020,1786020_1.jpeg,True,1
1787015.5,1787015.5_1.jpeg,True,1
1787018,1787018_1.jpeg,True,1
1787720,1787720_1.jpeg,True,1
1787723,1787723_1.jpeg,True,1
1788010,1788010_1.jpeg,True,1
1789010,1789010_1.jpeg,True,1
1790010,1790010_1.jpeg,True,1
1791010,1791010_1.jpeg,True,1
1792035,1792035_1.jpg,True,1
1793024,1793024_1.jpg,True,1
1794015,1794015_1.jpeg,True,1
1794017,1794017_1.jpeg,True,1
1794020,1794020_1.jpeg,True,1
1794023,1794023_1.jpeg,True,1
1794025,1794025_1.jpeg,True,1
1795015,1795015_1.jpeg,True,1
1795017,1795017_1.jpeg,True,1
1795020,1795020_1.jpeg,True,1
1795023,1795023_1.jpeg,True,1
1795025,1795025_1.jpeg,True,1
1796915,1796915_1.jpg,True,1
1797018,1797018_1.jpeg,True,1
1799021,1799021_1.jpeg,True,1
1800020,1800020_1.jpeg,True,1
1801040,1801040_1.jpg,True,1
1801060-K,1801060-K_1.jpeg,True,1
1802050,1802050_1.jpg,True,1
1805012-ESKI,1805012-ESKI.jpeg,True,1
1805012-YENI,1805012-YENI.jpg,True,1
1806015,1806015_1.jpeg,True,1
1807015,1807015_1.jpeg,True,1
1807015021.5,1807015021.5_1.jpeg,True,1
1807020,1807020_1.jpeg,True,1
1808015,1808015_1.jpg,True,1
1808020,1808020_1.jpg,True,1
1809915,1809915_1.jpg,True,1
1810006,1810006_1.jpg,True,1
1811030,1811030_1.jpg,True,1
1812015,1812015_1.jpeg,True,1
1812017,1812017_1.jpeg,True,1
1812020,1812020_1.jpeg,True,1
1812023,1812023_1.jpeg,True,1
1812025,1812025_1.jpeg,True,1
1812027,1812027_1.jpeg,True,1
1813015,1813015_1.jpeg,True,1
1813016,1813016_1.jpeg,True,1
1813020,1813020_1.jpeg,True,1
1813025,1813025_1.jpeg,True,1
1813030,1813030_1.jpeg,True,1
1816011,1816011_1.jpg,True,1
1817009,1817009_1.jpeg,True,1
1818015,1818015_1.jpeg,True,1
1818020,1818020_1.jpeg,True,1
1818023,1818023_1.jpeg,True,1
1819011,1819011_1.jpeg,True,1
1819012,1819012_1.jpeg,True,1
1819015,1819015_1.jpeg,True,1
1819016,1819016_1.jpeg,True,1
1819020,1819020_1.jpeg,True,1
1819022,1819022_1.jpeg,True,1
1819026.5,1819026.5_1.jpeg,True,1
1820008,1820008_1.jpg,True,1
1821050,1821050_1.jpg,True,1
182160,182160_1.jpeg,True,1
1822011,1822011_1.jpeg,True,1
1822017,1822017_1.jpeg,True,1
1822020,1822020_1.jpeg,True,1
1822022,1822022_1.jpeg,True,1
1823009,1823009_1.png,True,1
1823011,1823011_1.png,True,1
1824013,1824013_1.jpg,True,1
18250130,18250130_1.png,True,1
1826015,1826015_1.jpeg,True,1
1826020,1826020_1.jpeg,True,1
1826023,1826023_1.jpeg,True,1
1826025,1826025_1.jpeg,True,1
1827018,1827018_1.png,True,1
1828017,1828017_1.png,True,1
1829011,1829011_1.jpeg,True,1
1829015,1829015_1.jpeg,True,1
1829017,1829017_1.jpeg,True,1
1829020,1829020_1.jpeg,True,1
1829021,1829021_1.png,True,1
1829022,1829022_1.jpeg,True,1
1830012,1830012_1.jpeg,True,1
1830015,1830015_1.jpeg,True,1
1830017,1830017_1.jpeg,True,1
1830020,1830020_1.jpeg,True,1
1830023,1830023_1.jpeg,True,1
1830024,1830024_1.jpeg,True,1
1831050,1831050_1.png,True,1
1832020,1832020_1.jpeg,True,1
1832025,1832025_1.jpeg,True,1
1833025,1833025_1.jpeg,True,1
1834065,1834065_1.png,True,1
1835050,1835050_1.png,True,1
1836040,1836040_1.png,True,1
1837011,1837011_1.jpeg,True,1
1838040,1838040_1.png,True,1
1839010,1839010_1.jpeg,True,1
1839012,1839012_1.jpeg,True,1
1839014,1839014_1.jpeg,True,1
1840025,1840025_1.png,True,1
1841012,1841012_1.jpeg,True,1
1842115,1842115_1.png,True,1
1843025,1843025_1.png,True,1
1844085,1844085_1.png,True,1
1845011,1845011_1.jpeg,True,1
1845015,1845015_1.jpeg,True,1
1845017,1845017_1.jpeg,True,1
1845019,1845019_1.jpeg,True,1
1845020,1845020_1.jpeg,True,1
1846011,1846011_1.jpeg,True,1
1846016,1846016_1.jpeg,True,1
1846020,1846020_1.png,True,1
1846022,1846022_1.jpeg,True,1
1846025,1846025_1.jpeg,True,1
1847105,1847105_1.png,True,1
1848005,1848005_1.png,True,1
1849015,1849015_1.jpeg,True,1
1849017,1849017_1.jpeg,True,1
18500917,18500917_1.png,True,1
1851912.5,1851912.5_1.png,True,1
1852017,1852017_1.png,True,1
1853012,1853012_1.jpeg,True,1
1853015,1853015_1.jpeg,True,1
1853021,1853021_1.jpeg,True,1
1853024,1853024_1.jpeg,True,1
1855023,1855023_1.jpeg,True,1
1856016,1856016_1.png,True,1
1857010,1857010_1.jpeg,True,1
1858018,1858018_1.png,True,1
1858024,1858024_1.jpeg,True,1
1858030,1858030_1.jpeg,True,1
1859925,1859925_1.png,True,1
1860015,1860015_1.jpeg,True,1
1861016,1861016_1.png,True,1
1862010,1862010_1.png,True,1
1863025,1863025_1.jpeg,True,1
1864020,1864020_1.png,True,1
1865040,1865040_1.png,True,1
1866040,1866040_1.png,True,1
18677023,18677023_1.png,True,1
1868010,1868010_1.png,True,1
1868012,1868012_1.png,True,1
1868015,1868015_1.png,True,1
1869010,1869010_1.png,True,1
1870010,1870010_1.png,True,1
1871111,1871111_1.png,True,1
1872015,1872015_1.png,True,1
1873040,1873040_1.png,True,1
1874045,1874045_1.png,True,1
187507,187507_1.png,True,1
187606.5,187606.5_1.png,True,1
1877004,1877004_1.png,True,1
1878820,1878820_1.png,True,1
1879012,1879012_1.png,True,1
1880012,1880012_1.png,True,1
1881017,1881017_1.png,True,1
1882020,1882020_1.png,True,1
1883026,1883026_1.png,True,1
1884065,1884065_1.png,True,1
1885015,1885015_1.png,True,1
1886023,1886023_1.png,True,1
188705,188705_1.png,True,1
1888040,1888040_1.png,True,1
1889007,1889007_1.png,True,1
189012,189012_1.jpeg,True,1
1891010,1891010_1.jpeg,True,1
1891015,1891015_1.jpeg,True,1
1891017,1891017_1.jpeg,True,1
1891020,1891020_1.jpeg,True,1
1892043,1892043_1.png,True,1
1892043-K,1892043-K_1.jpeg,True,1
1893032,1893032_1.png,True,1
1894009,1894009_1.png,True,1
1895010,1895010_1.png,True,1
189607,189607_1.jpeg,True,1
189705,189705_1.png,True,1
189806,189806_1.png,True,1
1899010,1899010_1.jpeg,True,1
1900011.5,1900011.5_1.png,True,1
1900011.7,1900011.7_1.png,True,1
1901015,1901015_1.jpeg,True,1
1901017,1901017_1.jpeg,True,1
1901020,1901020_1.jpeg,True,1
1901023,1901023_1.jpeg,True,1
1901033,1901033_1.jpeg,True,1
1902014,1902014_1.jpg,True,1
1902020.5,1902020.5_1.jpg,True,1
1902024.5,1902024.5_1.jpg,True,1
1903912,1903912_1.jpeg,True,1
1904020,1904020_1.png,True,1
1905022,1905022_1.jpeg,True,1
1906010,1906010_1.png,True,1
1907015,1907015_1.png,True,1
190802,190802_1.png,True,1
1909018,1909018_1.jpeg,True,1
19100011,19100011_1.jpeg,True,1
1910009,1910009_1.jpeg,True,1
1911050,1911050_1.jpeg,True,1
1912030,1912030_1.jpeg,True,1
1913075,1913075_1.png,True,1
1914070,1914070_1.png,True,1
191509.9,191509.9_1.png,True,1
1916010,1916010_1.jpg,True,1
1916013,1916013_1.jpg,True,1
1916015,1916015_1.jpg,True,1
1916016,1916016_1.jpg,True,1
1916018,1916018_1.jpg,True,1
1916020,1916020_1.jpg,True,1
1917022,1917022_1.jpeg,True,1
1918012-15,1918012-15_1.png,True,1
1919039.5,1919039.5_1.png,True,1
1920023,1920023_1.jpeg,True,1
192109,192109_1.png,True,1
1922028,1922028_1.png,True,1
19230110,19230110_1.png,True,1
1924022,1924022_1.jpg,True,1
1925912,1925912_1.png,True,1
1926015,1926015_1.jpeg,True,1
1927037.5,1927037.5_1.png,True,1
1928043.5,1928043.5_1.png,True,1
192909,192909_1.jpeg,True,1
1930050,1930050_1.jpeg,True,1
1931011,1931011_1.jpeg,True,1
1932-818,1932-818_1.png,True,1
1933020,1933020_1.jpg,True,1
1934040,1934040_1.jpg,True,1
1935037,1935037_1.jpg,True,1
1935045,1935045_1.jpg,True,1
1935056,1935056_1.jpg,True,1
1935064,1935064_1.jpg,True,1
1936016,1936016_1.jpg,True,1
1936028,1936028_1.jpg,True,1
1936034,1936034_1.jpg,True,1
1937017.8,1937017.8_1.jpg,True,1
1938023.4,1938023.4_1.jpg,True,1
1939018,1939018_1.png,True,1
1940012.7,1940012.7_1.png,True,1
1941059.4,1941059.4_1.jpg,True,1
1942021.1,1942021.1_1.jpg,True,1
1943819,1943819_1.jpg,True,1
1944020,1944020_1.jpeg,True,1
1944030,1944030_1.jpeg,True,1
1945010,1945010_1.jpeg,True,1
1946025,1946025_1.jpg,True,1
1946030,1946030_1.jpg,True,1
1946037,1946037_1.jpg,True,1
1946046,1946046_1.jpg,True,1
1946057,1946057_1.jpg,True,1
1947013,1947013_1.jpg,True,1
1948025,1948025_1.jpg,True,1
1949050,1949050_1.jpg,True,1
195023,195023_1.png,True,1
1951020,1951020_1.jpeg,True,1
1954008,1954008_1.jpeg,True,1
1955015,1955015_1.jpeg,True,1
1956020,1956020_1.jpeg,True,1
1957021,1957021_1.jpeg,True,1
1958035,1958035_1.jpeg,True,1
1959030,1959030_1.jpeg,True,1
1961008,1961008_1.jpeg,True,1
1962006,1962006_1.jpeg,True,1
1967010,1967010_1.png,True,1
1968025,1968025_1.jpeg,True,1
1969050,1969050_1.jpeg,True,1
1969112,1969112_1.png,True,1
1970090,1970090_1.jpeg,True,1
1971025,1971025_1.png,True,1
1973035,1973035_1.jpeg,True,1
1973035,1973035_2.jpeg,False,2
1974010,1974010_1.png,True,1
197522.5,197522.5_1.jpeg,True,1
1976110,1976110_1.jpeg,True,1
1977047,1977047_1.jpeg,True,1
1978030,1978030_1.jpeg,True,1
1979023,1979023_1.jpeg,True,1
198040,198040_1.jpeg,True,1
1981010.5,1981010.5_1.jpeg,True,1
1982030,1982030_1.jpeg,True,1
1983040,1983040_1.jpeg,True,1
1984064,1984064_1.png,True,1
1985030,1985030_1.jpeg,True,1
19860110,19860110_1.jpeg,True,1
1986020,1986020_1.jpeg,True,1
1987020,1987020_1.png,True,1
1988030,1988030_1.jpeg,True,1
1989055,1989055_1.png,True,1
1990709,1990709_1.jpeg,True,1
1991045,1991045_1.jpeg,True,1
1992010,1992010_1.png,True,1
1992028,1992028_1.png,True,1
1993068,1993068_1.jpeg,True,1
1994040,1994040_1.jpeg,True,1
1995015,1995015_1.jpeg,True,1
1996025,1996025_1.jpeg,True,1
1997020,1997020_1.jpeg,True,1
1998017,1998017_1.jpeg,True,1
1999025,1999025_1.jpeg,True,1
2000030,2000030_1.jpeg,True,1
2001015,2001015_1.jpeg,True,1
2002030,2002030_1.jpeg,True,1
2003058,2003058_1.jpeg,True,1
2004029,2004029_1.png,True,1
2005062,2005062_1.jpeg,True,1
2006058,2006058_1.jpeg,True,1
2007015,2007015_1.jpeg,True,1
2008040,2008040_1.jpeg,True,1
2009015,2009015_1.jpeg,True,1
2009015,2009015_2.png,False,2
2009020,2009020_1.jpeg,True,1
200917.5,200917.5_1.jpeg,True,1
2010015,2010015_1.jpeg,True,1
201010,201010_1.png,True,1
2011035,2011035_1.jpeg,True,1
2012058,2012058_1.jpeg,True,1
2013-pl,2013-pl_1.jpeg,True,1
2014043,2014043_1.jpeg,True,1
2015015,2015015_1.jpeg,True,1
201605.5,201605.5_1.jpeg,True,1
2017012,2017012_1.jpeg,True,1
2018020,2018020_1.jpeg,True,1
2018023,2018023_1.jpeg,True,1
2019051.5,2019051.5_1.jpeg,True,1
2021910,2021910_1.jpeg,True,1
2022960,2022960_1.jpeg,True,1
2023015,2023015_1.jpeg,True,1
2023022.5,2023022.5_1.jpeg,True,1
2024053,2024053_1.png,True,1
2025050,2025050_1.jpeg,True,1
202635.7,202635.7_1.png,True,1
2027010,2027010_1.jpeg,True,1
2028012,2028012_1.jpeg,True,1
2029020,2029020_1.png,True,1
2030030,2030030_1.jpeg,True,1
2031052,2031052_1.jpeg,True,1
2032909,2032909_1.jpeg,True,1
2033050,2033050_1.png,True,1
2033060,2033060_1.png,True,1
2034035,2034035_1.png,True,1
2035020,2035020_1.png,True,1
2037023,2037023_1.jpeg,True,1
2038045,2038045_1.jpeg,True,1
2039010.5,2039010.5_1.png,True,1
2040044.7,2040044.7_1.jpeg,True,1
2041023,2041023_1.jpeg,True,1
2042018,2042018_1.jpeg,True,1
2043008,2043008_1.jpeg,True,1
2044007,2044007_1.jpeg,True,1
2045039,2045039_1.jpeg,True,1
2045039-PUL,2045039-PUL_1.jpeg,True,1
2046032.7,2046032.7_1.jpeg,True,1
2047010,2047010_1.jpeg,True,1
2048025,2048025_1.png,True,1
2049027,2049027_1.png,True,1
2050030,2050030_1.jpeg,True,1
2051709,2051709_1.jpeg,True,1
2052055,2052055_1.png,True,1
2053014,2053014_1.jpeg,True,1
2054030,2054030_1.png,True,1
2055018,2055018_1.png,True,1
205608,205608_1.png,True,1
2057015,2057015_1.jpeg,True,1
2058050,2058050_1.png,True,1
2059050,2059050_1.png,True,1
2060040,2060040_1.png,True,1
2061927,2061927_1.jpeg,True,1
2062030,2062030_1.png,True,1
2063923,2063923_1.jpeg,True,1
2064020,2064020_1.jpeg,True,1
2065020,2065020_1.jpg,True,1
2066020,2066020_1.png,True,1
2066025,2066025_1.jpeg,True,1
2067018,2067018_1.png,True,1
2068007,2068007_1.jpeg,True,1
2069050,2069050_1.jpeg,True,1
2070018,2070018_1.jpeg,True,1
2070034,2070034_1.jpeg,True,1
2070933,2070933_1.jpeg,True,1
2071025,2071025_1.png,True,1
2071035,2071035_1.jpeg,True,1
2072040,2072040_1.jpeg,True,1
2072045,2072045_1.jpeg,True,1
2073018,2073018_1.jpeg,True,1
2074028,2074028_1.jpeg,True,1
2075023,2075023_1.jpeg,True,1
2076086.5,2076086.5_1.jpeg,True,1
2077040,2077040_1.jpeg,True,1
2078037,2078037_1.jpeg,True,1
2078149,2078149_1.jpeg,True,1
2079009,2079009_1.jpeg,True,1
208006,208006_1.jpeg,True,1
2081015,2081015_1.jpeg,True,1
2081023,2081023_1.jpeg,True,1
2082040,2082040_1.jpeg,True,1
2083029,2083029_1.jpeg,True,1
2084028,2084028_1.jpeg,True,1
2085026,2085026_1.jpeg,True,1
2085038,2085038_1.png,True,1
2086018,2086018_1.jpeg,True,1
2086025,2086025_1.jpeg,True,1
2086027,2086027_1.jpeg,True,1
20860337,20860337_1.png,True,1
2086737,2086737_1.png,True,1
2087028,2087028_1.jpeg,True,1
2087035,2087035_1.png,True,1
2087735,2087735_1.jpeg,True,1
2088030,2088030_1.jpeg,True,1
2089030,2089030_1.jpeg,True,1
2090040,2090040_1.png,True,1
2090040-D,2090040-D_1.png,True,1
2091745,2091745_1.png,True,1
2092025,2092025_1.jpeg,True,1
2093023,2093023_1.jpeg,True,1
2094020,2094020_1.jpeg,True,1
2095,2095_1.png,True,1
2095045,2095045_1.jpeg,True,1
2096018,2096018_1.jpeg,True,1
2096023,2096023_1.png,True,1
2097022,2097022_1.jpeg,True,1
2098020,2098020_1.jpeg,True,1
2099011,2099011_1.jpeg,True,1
2100811,2100811_1.jpeg,True,1
2101050,2101050_1.jpeg,True,1
2102023,2102023_1.jpeg,True,1
2103018,2103018_1.jpeg,True,1
2103022,2103022_1.jpeg,True,1
2104,2104_1.jpeg,True,1
2105024,2105024_1.jpeg,True,1
21060,21060_1.jpeg,True,1
2106050,2106050_1.jpeg,True,1
2107030,2107030_1.jpeg,True,1
2107035,2107035_1.jpeg,True,1
2108-PUL,2108-PUL.jpeg,True,1
2108-TOKA,2108-TOKA.jpeg,True,1
2110053,2110053_1.jpeg,True,1
2110753,2110753_1.jpeg,True,1
2111035,2111035_1.jpeg,True,1
2111735,2111735_1.jpeg,True,1
2111735,2111735_2.jpeg,False,2
2112050,2112050_1.jpeg,True,1
2112750,2112750_1.jpeg,True,1
2112750,2112750_2.jpeg,False,2
2113015,2113015_1.jpeg,True,1
2114736,2114736_1.jpeg,True,1
2115737,2115737_1.jpeg,True,1
2116050,2116050_1.jpeg,True,1
2117058,2117058_1.jpeg,True,1
2117058,2117058_2.jpeg,False,2
2117158-K,2117158-K_1.jpeg,True,1
2117758,2117758_1.jpeg,True,1
2118,2118_1.jpeg,True,1
2119,2119_1.jpeg,True,1
2120,2120_1.jpeg,True,1
2121,2121_1.jpeg,True,1
2122045,2122045_1.jpeg,True,1
2122745,2122745_1.jpeg,True,1
2123,2123_1.jpeg,True,1
2124020,2124020_1.jpeg,True,1
2126746,2126746_1.jpeg,True,1
2126746,2126746_2.jpeg,False,2
2127020,2127020_1.jpeg,True,1
2127020,2127020_2.jpeg,False,2
2128042,2128042_1.jpeg,True,1
2128742,2128742_1.jpeg,True,1
2129080,2129080_1.jpeg,True,1
2130,2130_1.jpeg,True,1
2131,2131_1.jpeg,True,1
2132040,2132040_1.jpeg,True,1
2133032,2133032_1.jpeg,True,1
2134040,2134040_1.jpeg,True,1
2134040,2134040_2.png,False,2
2135737,2135737_1.jpeg,True,1
2135737,2135737_2.jpeg,False,2
2136,2136_1.jpeg,True,1
2137020,2137020_1.png,True,1
2137023,2137023_1.jpeg,True,1
2138032,2138032_1.jpg,True,1
2139022,2139022_1.jpeg,True,1
2140019,2140019_1.png,True,1
2141050,2141050_1.jpeg,True,1
2142040,2142040_1.jpeg,True,1
2143,2143_1.jpeg,True,1
2144018,2144018_1.jpeg,True,1
2145025,2145025_1.jpeg,True,1
2146015,2146015_1.png,True,1
2146018,2146018_1.jpeg,True,1
2146020,2146020_1.png,True,1
2147761,2147761_1.jpeg,True,1
2148030,2148030_1.jpeg,True,1
2149015.5,2149015.5_1.jpeg,True,1
2150018,2150018_1.jpeg,True,1
2151819,2151819_1.jpeg,True,1
2152,2152_1.jpeg,True,1
2152-PL,2152-PL_1.png,True,1
2154025,2154025_1.jpeg,True,1
2155078,2155078_1.jpeg,True,1
2156050,2156050_1.jpeg,True,1
2157072,2157072_1.jpeg,True,1
2158,2158_1.jpeg,True,1
2159021,2159021_1.jpeg,True,1
2160018,2160018_1.jpeg,True,1
2160030,2160030_1.jpeg,True,1
21610228,21610228_1.jpeg,True,1
2162063,2162063_1.jpeg,True,1
2163030-K,2163030-K_1.jpeg,True,1
2163037-K,2163037-K_1.png,True,1
2164022,2164022_1.jpeg,True,1
2165023,2165023_1.jpeg,True,1
2166027,2166027_1.jpeg,True,1
2167,2167_1.jpeg,True,1
2167,2167_2.jpeg,False,2
2167-2,2167-2_1.jpeg,True,1
2167-PL,2167-PL_1.jpeg,True,1
2168015,2168015_1.jpeg,True,1
2169019,2169019_1.jpeg,True,1
2170028,2170028_1.jpeg,True,1
2171011,2171011_1.jpg,True,1
2172018,2172018_1.jpeg,True,1
2173038,2173038_1.jpeg,True,1
2174023,2174023_1.jpeg,True,1
2175,2175_1.jpeg,True,1
2178034,2178034_1.jpeg,True,1
2180030,2180030_1.jpeg,True,1
2181028,2181028_1.jpeg,True,1
2182020,2182020_1.jpeg,True,1
2184034,2184034_1.jpeg,True,1
2185029,2185029_1.jpeg,True,1
2186032,2186032_1.jpeg,True,1
2211750,2211750_1.jpeg,True,1
2213019,2213019_1.jpeg,True,1
2214035,2214035_1.jpeg,True,1
2214035,2214035_2.jpeg,False,2
2215040,2215040_1.jpeg,True,1
2216020,2216020_1.jpeg,True,1
2218020,2218020_1.jpeg,True,1
222059,222059_1.jpeg,True,1
2221040,2221040_1.jpeg,True,1
2223010,2223010_1.jpeg,True,1
2224075,2224075_1.jpeg,True,1
2225806,2225806_1.jpeg,True,1
2227735,2227735_1.jpeg,True,1
2228,2228_1.jpeg,True,1
2231021,2231021_1.jpeg,True,1
2232,2232_1.jpeg,True,1
2233,2233_1.jpeg,True,1
223415,223415_1.jpeg,True,1
2235022,2235022_1.jpeg,True,1
2236034,2236034_1.jpeg,True,1
2241010,2241010_1.jpeg,True,1
2242010,2242010_1.jpeg,True,1
2243009,2243009_1.jpeg,True,1
2276,2276_1.jpeg,True,1
654_032,654_032_1.png,True,1
655_217,655_217_1.png,True,1
663_020,663_020_1.png,True,1
664_213,664_213_1.png,True,1
665_210,665_210_1.png,True,1
666_010,666_010_1.png,True,1
667_015,667_015_1.png,True,1
668_208,668_208_1.png,True,1
669_712,669_712_1.png,True,1
670_106,670_106_1.png,True,1
671_111,671_111_1.png,True,1
672_713,672_713_1.png,True,1
673_212,673_212_1.png,True,1
674_013,674_013_1.png,True,1
675_210,675_210_1.png,True,1
676_213,676_213_1.png,True,1
678_020,678_020_1.png,True,1
679_208,679_208_1.png,True,1
680_212,680_212_1.png,True,1
681_212,681_212_1.png,True,1
682_012,682_012_1.png,True,1
683_045,683_045_1.png,True,1
684045,684045_1.png,True,1
685014,685014_1.png,True,1
687042,687042_1.png,True,1
688056,688056_1.png,True,1
689212,689212_1.png,True,1
690212,690212_1.png,True,1
692213,692213_1.png,True,1
693212,693212_1.jpg,True,1
695_212,695_212_1.png,True,1
697210,697210_1.png,True,1
699211,699211_1.png,True,1
700212,700212_1.png,True,1
701211,701211_1.png,True,1
702_212,702_212_1.png,True,1
703212,703212_1.png,True,1
704027,704027_1.png,True,1
705212,705212_1.png,True,1
706711,706711_1.png,True,1
707212,707212_1.png,True,1
708205,708205_1.png,True,1
709212,709212_1.png,True,1
710215,710215_1.png,True,1
711210,711210_1.png,True,1
712210,712210_1.png,True,1
713023,713023_1.png,True,1
714210,714210_1.png,True,1
715010,715010_1.png,True,1
716213,716213_1.png,True,1
717209,717209_1.png,True,1
718207,718207_1.png,True,1
719045,719045_1.png,True,1
720011,720011_1.png,True,1
721617,721617_1.png,True,1
722046,722046_1.png,True,1
723210,723210_1.png,True,1
725209,725209_1.png,True,1
726210,726210_1.png,True,1
727210,727210_1.png,True,1
728062,728062_1.png,True,1
729059,729059_1.png,True,1
730210,730210_1.png,True,1
731209,731209_1.png,True,1
733210,733210_1.png,True,1
734210,734210_1.png,True,1
736210,736210_1.png,True,1
737210,737210_1.png,True,1
738210,738210_1.png,True,1
739210,739210_1.png,True,1
740210,740210_1.png,True,1
744209,744209_1.png,True,1
745209,745209_1.png,True,1
746209,746209_1.png,True,1
747027,747027_1.png,True,1
748208,748208_1.png,True,1
749208,749208.png,True,1
749620,749620.png,True,1
750206,750206_1.png,True,1
751027,751027_1.png,True,1
753_032,753_032_1.png,True,1
754210,754210_1.png,True,1
755208,755208_1.png,True,1
756208,756208_1.png,True,1
757208,757208.png,True,1
757620,757620.png,True,1
758208,758208_1.png,True,1
759208,759208_1.png,True,1
760210,760210_1.png,True,1
761020,761020_1.png,True,1
762012,762012_1.png,True,1
763017212,763017212_1.png,True,1
764034,764034_1.png,True,1
765005,765005_1.png,True,1
766028,766028_1.png,True,1
766_020,766_020_1.png,True,1
767020,767020_1.png,True,1
768020,768020_1.png,True,1
768028,768028_1.png,True,1
769025,769025_1.png,True,1
770025,770025_1.png,True,1
771015,771015_1.png,True,1
772010,772010_1.png,True,1
773020,773020_1.png,True,1
774020,774020_1.png,True,1
775_018,775_018_1.png,True,1
776016,776016_1.png,True,1
